acpl,cpl_std,critical_accuracy,skill_consistency_gap,think_time_std,low_acpl_game_rate,outlier_game_count,avg_rating,num_games,player,is_cheater
0.3314876033057851,0.6181268172818715,0.4648648648648649,-0.0380888888888889,4.1382349434412715,0.1111111111111111,0.0,2727.653846153846,26,sobino106,False
0.2592477203647416,0.5368095140166341,0.5818490245971162,0.0551381075531921,2.9891734121953375,0.1553398058252427,0.0,2776.0873786407765,103,legendreturns,False
0.3638413878562577,0.6879148780387514,0.4645669291338583,-0.0069607776838546,2.9360330702627904,0.0476190476190476,1.0,2673.8571428571427,21,evilhamburger,False
0.3776984126984127,0.6844200243383397,0.4797979797979798,-0.0245193672839506,2.7915327165880357,0.0625,0.0,2702.84375,32,yoseph2013,False
0.2446153846153846,0.4750827139590328,0.4947916666666667,0.0132829411764705,3.270033431985497,0.05,0.0,2720.35,20,innocentguy,False
0.3211482084690554,0.6344825798696354,0.5110565110565111,-0.032895081967213,4.4601414487357935,0.0666666666666666,0.0,2853.0,30,chess-art-us,False
0.299140989163993,0.5939401448069562,0.547037037037037,0.0066841457349932,2.749438893032518,0.1225490196078431,0.0,2830.144578313253,415,angelitort,False
0.3560516605166051,0.6462171366786051,0.4662921348314606,-0.0709784049079754,3.172501455803311,0.1428571428571428,0.0,2759.8,15,batko2003,False
0.2649143610013175,0.5710441277414708,0.5787037037037037,-0.0117968253968254,3.116917117161594,0.2,0.0,2848.6666666666665,15,night-king96,False
0.2383106796116505,0.5475774189023604,0.5354330708661418,0.0136683229813663,4.7334703091332795,0.217391304347826,0.0,2803.086956521739,23,zhigalko_sergei,False
0.3162593144560358,0.635419186281006,0.4648648648648649,-0.0415539058709365,4.617051631545317,0.1111111111111111,0.0,2784.6071428571427,28,little_skib,False
0.3031438812083973,0.637032328610986,0.4755639097744361,-0.0256640692640693,4.9056978192980765,0.1136363636363636,0.0,2759.2727272727275,44,emirislamking,False
0.3696538461538461,0.6957642970867302,0.5494505494505495,-0.0483470588235294,4.046227690604602,0.0,0.0,2784.8888888888887,18,luisequesadaperez,False
0.2549404761904762,0.5563103332970786,0.4806629834254143,0.0010327832783278,4.515704004025907,0.1111111111111111,0.0,2851.64,25,tigersiberian,False
0.2992351816443594,0.5948419043345125,0.4758620689655172,0.0114126232741617,3.8892544999600465,0.0833333333333333,0.0,2700.133333333333,15,apollothedog,False
0.3921025641025641,0.7084205543236992,0.4384858044164038,-0.0558410382681849,3.701274701495664,0.0,0.0,2686.948717948718,39,burjugul_7,False
0.3917422434367541,0.7233403820216487,0.4421052631578947,-0.1053067861715748,5.283912067445915,0.0,1.0,2806.137931034483,29,the_main_event003,False
0.222157721796276,0.5002808075524431,0.6179775280898876,0.0341177068885806,4.711764927593744,0.1904761904761904,0.0,2883.6285714285714,35,ilikeknightmost,False
